'30000','17','1','2','A_SND1VF 2100P with FRLS signal','0','8','255','2','255','251','255','0','0','0','0','0','0','0','1','0','0','0','5'
'30000','18','0','0','A_SND2VF 600_750 PRG','0','8','255','2','255','239','255','0','0','0','0','0','2','0','1','0','0','0','7'
'30000','18','0','1','A_SND2VF 600_750 PRG','0','8','255','2','255','239','255','0','0','0','0','0','2','0','1','0','0','0','7'
'30000','18','0','2','A_SND2VF 600_750 PRG','0','8','255','2','255','239','255','0','0','0','0','0','2','0','1','0','0','0','7'
'30000','19','0','0','basic variant','9','0','9','2','15','1','9','0','0','0','0','20','0','0','0','0','0','0','0'
'30000','19','0','1','basic variant','9','0','9','2','15','1','9','0','0','0','0','20','0','0','0','0','0','0','0'
'30000','19','0','2','basic variant','9','0','9','2','15','1','9','0','0','0','0','20','0','0','0','0','0','0','0'
'30000','19','1','0','variant without SZRL signal','9','0','9','2','15','1','9','0','0','0','0','20','0','0','0','0','0','0','0'
'30000','19','1','1','variant without SZRL signal','9','0','9','2','15','1','9','0','0','0','0','20','0','0','0','0','0','0','0'
'30000','19','1','2','variant without SZRL signal','9','0','9','2','15','1','9','0','0','0','0','20','0','0','0','0','0','0','0'
'30000','20','0','0','basic variant','9','0','9','2','15','1','9','0','0','0','0','0','0','0','0','0','0','0','0'
'30000','20','0','1','basic variant','9','0','9','2','15','1','9','0','0','0','0','0','0','0','0','0','0','0','0'
'30000','20','0','2','basic variant','9','0','9','2','15','1','9','0','0','0','0','0','0','0','0','0','0','0','0'
'30000','20','1','0','variant with FRLS signal (used on CGRP)','9','0','9','2','15','1','9','0','0','0','0','0','0','0','0','0','0','0','0'
'30000','20','1','1','variant with FRLS signal (used on CGRP)','9','0','9','2','15','1','9','0','0','0','0','0','0','0','0','0','0','0','0'
'30000','20','1','2','variant with FRLS signal (used on CGRP)','9','0','9','2','15','1','9','0','0','0','0','0','0','0','0','0','0','0','0'
'30000','20','2','0','(b bit=1) with FRLS sig. (used on CGRP)','13','0','13','2','8','0','8','0','0','0','0','0','0','0','0','0','0','0','0'
'30000','20','2','1','(b bit=1) with FRLS sig. (used on CGRP)','13','0','13','2','8','0','8','0','0','0','0','0','0','0','0','0','0','0','0'
'30000','20','2','2','(b bit=1) with FRLS sig. (used on CGRP)','13','0','13','2','8','0','8','0','0','0','0','0','0','0','0','0','0','0','0'
'30000','20','3','0','(b bit=1) variant','13','0','13','2','8','0','8','0','0','0','0','0','0','0','0','0','0','0','0'
'30000','20','3','1','(b bit=1) variant','13','0','13','2','8','0','8','0','0','0','0','0','0','0','0','0','0','0','0'
'30000','20','3','2','(b bit=1) variant','13','0','13','2','8','0','8','0','0','0','0','0','0','0','0','0','0','0','0'
'30000','21','0','0','basic variant','9','0','9','2','15','1','9','0','0','0','0','0','0','0','0','0','0','0','0'
'30000','21','0','1','basic variant','9','0','9','2','15','1','9','0','0','0','0','0','0','0','0','0','0','0','0'
'30000','21','0','2','basic variant','9','0','9','2','15','1','9','0','0','0','0','0','0','0','0','0','0','0','0'
'30000','21','1','0','variant with FRLS signal (used on CGRP)','9','0','9','2','15','1','9','0','0','0','0','0','0','0','0','0','0','0','0'
'30000','21','1','1','variant with FRLS signal (used on CGRP)','9','0','9','2','15','1','9','0','0','0','0','0','0','0','0','0','0','0','0'
